text,label
"@user So , start blowing up the Israeli , Al Shabab , Taliban & Saudi terrorists with the new American killing machine & drop a few bombs to blow up the Chinese thugs in the SC sea . A lot of American fart & not enough US shit to splatter around it seems!",1
"Yeah many people that are religious do it privately and dont try to impose their will on others. While good people like that exist, it doesnt erase the historical and contemporary impact that religion has on us as people, individually and collectively.",7
All this hoes will never be on her level 🥵🥰❤️,7
Patients from #Gaza continue to face barriers to accessing healthcare due to delays/denials of permits to exit. Half of children travelling for care go unaccompanied by a parent due to restrictions on access for patient companions. Monthly access report: {URL} {URL},7
"""If you consider yourself a feminist, but your thoughts on trans women are virtually identical to the raging misogynists and ignorant anti-feminists who make up the incel movement, well, maybe you're not as much of a feminist as you think. "" {URL}",7
Niggas suck more dick then these bitches,1
I ain't forget y'all hoes was calling yourself medium ugly for some attention 💀,0
I think it's so weird how bitches you don't even talk to have your name in their mouth...😶 But I guess that's what you do when you're miserable and ugly 😭😂🤷🏼‍♀️,0
Bronze age misogyny lives. Bring back Paganism. Females were revered.,7
@user @user I suppose if I were straight I would,7
"This world is fucked up, whores get to spread there legs and create a life in the process, and decide they wanna keep whoring so they just end a life. And niggas need to learn to pull out, are raise the kid. {URL}",0
"Breaking News: President Trump said he would impose tariffs on Mexican goods that would ""gradually increase"" to punish the country over migrants {URL}",7
"@UnSubtleDesi Lol, you are talking about half the Indian population here at the time of election",7
"""This is a wonderful day to pray, care, love, smile and celebrate with one another and to thank Allah for giving us everything. Eid Mubarak!""",7
"im a black trans woman and idk how imma survive after getting fired and after these checks run out. if you have a dollar, i would greatly appreciate it. cash app: $birdietutambe venmo: birdie-duka",7
@user Ya never know. The US did work on a Gay Bomb. {URL},7
"@user Ok, I just got the vision that Allah is seated beside Ram and planning together punish you people. ISIS project just completed. Those who spells that satanic verses, the fury of almighty would be upon them. Decipher..LOL",7
Who would've thought a Pakistani PM would one day deliver such a brilliant speech on racism.,7
Niggas about to act up like crazy y'all don't understand 😜,7
"@JohnCornyn As an avowed Christian, you must lie awake every night knowing that you're going to hell for your ceaseless lies. I'd feel sorry for you if you weren't so unrepentant.",7
"my cousin, who got his girlfriend pregnant before marriage, commented on my post saying homosexuality is a sin. i told him the bible said those who had sex before marriage are going to hell. bokbok bitch.",7
Nothin I hate more than a broke hoe with a rich mouth,0
"I was very deflated the 1st day of #PrideMonth BUT since then, all I find on here is #LGBTQ , their family, friends & allies drowning out all the hate. Whether you're replying to the trolls, posting supportive/celebratory tweets or RTing those, I want to thank you❤ #LoveWins 🏳️‍🌈 {URL}",7
"#Occupation365 - Updates from the West Bank routine From May 11 through May 24 Israeli security forces arrested at least 97 Palestinians, including 11 minors; made at least 95 raids on towns and villages; raided at least 92 homes; and set up at least 99 flying checkpoints. {URL}",7
Stupid whore,0
"Rules-Based Christianity! The Pharisees loved following the RULES, but lacked a great deal of compassion and sadly so do many who subscribe to Christianity as a religion. Authentic Christianity works from the INSIDE out, while religion tries to change people from the OUTSIDE in.",7
This is Doug. Doug loves you...all of you. Doug supports #lgbt #lgbtq #furends and strangers equally and hope you do as well. Doug would like to see how you are observing #pridemonth and #pride every month. Doug is a… {URL},7
#InIslamYouSurvive هل تلاحظ بأن هناك فرقاً بين الإسلام والديانات الأخرى؟ Do you notice that there is a difference between Islam and other religions?,7
Feminization 99% complete #tgirl #nurse #cosplay #tranny #feminization #mtf {URL},7
Joel you're a homophobe eat a dick,7
"@user @user @user You said it was photographic evidence of them attacking children. It wasn't. Why are they ""angry religious lunatics""? Maybe they're decent people fed up at ""Tommy Robinson"" threatening them and labelling them as enemy combatants? That would a logical, secular reaction.",7
Marielle Franco was a bisexual human rights defender in Brazil. She was murdered in March 2018 in retaliation for daring to speak out for rights and social justice. We march for her. #WorldPride #MADREspeaksLGBT {URL},7
I really think women should start killing u niggas fr {URL},1
@user We of the Faithful Black Men Association nominate you to be the next speaker at our national conference 2020,7
@user Bht shukrya its a great honor for me. ALLAH ap ka muqaam bht buland frmay izat ata frnay r hr wish mukaml frmay amen duao me yad rkhiey ga😊☺,7
CW: Murder/DV 1. I have a lot of stuff to say about the woman who was stabbed to death by her ex partner yday in W Akl. A LOT. Abt how some ppl - mostly cis men - will be horrified. Think they would never do that. Tut tut about DV. Etc ad nauseum. Mate.,7
I raped the jews because it gassed my dog.,3
@user Will there ever be a world where we could all borrow and use the best part of each others culture and not be accused of stealing. Remember we are humans first before our skin colour.,7
"@CMShehbaz Pakistan imran Khan is a puppet of the army. Don't worry Pakistan would not be able to sustain anything with their economy and FATF. modi said"" you will have to pay the price of terrorism. And price will be raised so that you can't afford it"" Look at Pakistan's economy now.",7
@ScottMGreer God is all the genders.,7
Fck that bitch,0
@ICC @user @imVkohli Congratulations People of India for won,7
Trans girl is finally confidently to just go into piblic with natural make up {URL},7
ur dick brings me closer to god,7
"disclaimer that i am a bisexual trans man, so i do not have any sort of authority to speak about lesbian issues beyond what i stated above, which regards trans men as well! i do have some base opinions obviously, but it's not my place to voice them publicly-",7
Men are diseased {URL},0
@user @user I'll adopt every lesbian,7
@DennisCricket_ Even Muslims in the region welcomed this decision {URL},7
Shut up you frog face ass bitch you look like you was in 8 mile nigga {URL},1
Yes. Please keep in mind women under the age of 45 are not allowed to make Hajj without a male guardian. I would have to take my YOUNGER brother with me. It's ridiculous and sexist. I want to be able to fulfill a religious pillar without gender restrictions. {URL},7
"Is it any wonder? Your weak, your useless! The only thing even making me keep you is your ability to make me cum! Heh I enjoy flooding your holes and will never stop! Now take another one slut! {URL}",0
"Catholics for Choice commends Governor Sisolak, the Nevada legislature and our partners on the ground in Nevada on passage of the Trust Nevada Women Act, a monumental victory for reproductive rights. For more on why we should trust women, watch this! {URL}",7
Do not miss our #webcast on ('B)APA with India: A controversy prevention opportunity?' today at 7:30 p.m. (IST). Register now at {URL} to join @user {URL},7
i thank the lord you ain't get pregnant hoe fuck you,0
@user @user @user The pig should have treated that white piece of shit the same way he would have treated a black person that did that and choked him to death.,1
@BBCWorld Is there any point to Pakistan? Any need for this boil on humanity?,4
"@user Iraqis throw trash everywhere, even inside the shrine areas. Ive seen Iranians in samarra clean up OTHER PEOPLES trash",7
The religion of peace destroys everything it touches. They are remnants from the dark ages that should have stayed there. {URL},3
